,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,CPI
156480,CAN,CPI,TOT,IDX2015,Q,1921-Q3,7.663945
156481,CAN,CPI,TOT,IDX2015,Q,1921-Q4,7.505926
156482,CAN,CPI,TOT,IDX2015,Q,1922-Q1,7.347906
156483,CAN,CPI,TOT,IDX2015,Q,1922-Q2,7.216223
156484,CAN,CPI,TOT,IDX2015,Q,1922-Q3,7.24256
156485,CAN,CPI,TOT,IDX2015,Q,1922-Q4,7.268897
156486,CAN,CPI,TOT,IDX2015,Q,1923-Q1,7.295233
156487,CAN,CPI,TOT,IDX2015,Q,1923-Q2,7.268897
156488,CAN,CPI,TOT,IDX2015,Q,1923-Q3,7.24256
156489,CAN,CPI,TOT,IDX2015,Q,1923-Q4,7.268897
156490,CAN,CPI,TOT,IDX2015,Q,1924-Q1,7.268897
156491,CAN,CPI,TOT,IDX2015,Q,1924-Q2,7.031867
156492,CAN,CPI,TOT,IDX2015,Q,1924-Q3,7.058204
156493,CAN,CPI,TOT,IDX2015,Q,1924-Q4,7.16355
156494,CAN,CPI,TOT,IDX2015,Q,1925-Q1,7.268897
156495,CAN,CPI,TOT,IDX2015,Q,1925-Q2,7.137214
156496,CAN,CPI,TOT,IDX2015,Q,1925-Q3,7.16355
156497,CAN,CPI,TOT,IDX2015,Q,1925-Q4,7.295233
156498,CAN,CPI,TOT,IDX2015,Q,1926-Q1,7.268897
156499,CAN,CPI,TOT,IDX2015,Q,1926-Q2,7.268897
156500,CAN,CPI,TOT,IDX2015,Q,1926-Q3,7.268897
156501,CAN,CPI,TOT,IDX2015,Q,1926-Q4,7.268897
156502,CAN,CPI,TOT,IDX2015,Q,1927-Q1,7.24256
156503,CAN,CPI,TOT,IDX2015,Q,1927-Q2,7.110877
156504,CAN,CPI,TOT,IDX2015,Q,1927-Q3,7.137214
156505,CAN,CPI,TOT,IDX2015,Q,1927-Q4,7.16355
156506,CAN,CPI,TOT,IDX2015,Q,1928-Q1,7.24256
156507,CAN,CPI,TOT,IDX2015,Q,1928-Q2,7.137214
156508,CAN,CPI,TOT,IDX2015,Q,1928-Q3,7.216223
156509,CAN,CPI,TOT,IDX2015,Q,1928-Q4,7.268897
156510,CAN,CPI,TOT,IDX2015,Q,1929-Q1,7.268897
156511,CAN,CPI,TOT,IDX2015,Q,1929-Q2,7.24256
156512,CAN,CPI,TOT,IDX2015,Q,1929-Q3,7.268897
156513,CAN,CPI,TOT,IDX2015,Q,1929-Q4,7.374243
156514,CAN,CPI,TOT,IDX2015,Q,1930-Q1,7.400579
156515,CAN,CPI,TOT,IDX2015,Q,1930-Q2,7.268897
156516,CAN,CPI,TOT,IDX2015,Q,1930-Q3,7.189887
156517,CAN,CPI,TOT,IDX2015,Q,1930-Q4,7.005531
156518,CAN,CPI,TOT,IDX2015,Q,1931-Q1,6.794838
156519,CAN,CPI,TOT,IDX2015,Q,1931-Q2,6.557809
156520,CAN,CPI,TOT,IDX2015,Q,1931-Q3,6.426126
156521,CAN,CPI,TOT,IDX2015,Q,1931-Q4,6.24177
156522,CAN,CPI,TOT,IDX2015,Q,1932-Q1,6.057414
156523,CAN,CPI,TOT,IDX2015,Q,1932-Q2,5.899394
156524,CAN,CPI,TOT,IDX2015,Q,1932-Q3,5.846721
156525,CAN,CPI,TOT,IDX2015,Q,1932-Q4,5.767711
156526,CAN,CPI,TOT,IDX2015,Q,1933-Q1,5.662365
156527,CAN,CPI,TOT,IDX2015,Q,1933-Q2,5.609692
156528,CAN,CPI,TOT,IDX2015,Q,1933-Q3,5.662365
156529,CAN,CPI,TOT,IDX2015,Q,1933-Q4,5.609692
156530,CAN,CPI,TOT,IDX2015,Q,1934-Q1,5.715038
156531,CAN,CPI,TOT,IDX2015,Q,1934-Q2,5.715038
156532,CAN,CPI,TOT,IDX2015,Q,1934-Q3,5.688702
156533,CAN,CPI,TOT,IDX2015,Q,1934-Q4,5.688702
156534,CAN,CPI,TOT,IDX2015,Q,1935-Q1,5.688702
156535,CAN,CPI,TOT,IDX2015,Q,1935-Q2,5.688702
156536,CAN,CPI,TOT,IDX2015,Q,1935-Q3,5.715038
156537,CAN,CPI,TOT,IDX2015,Q,1935-Q4,5.820385
156538,CAN,CPI,TOT,IDX2015,Q,1936-Q1,5.846721
156539,CAN,CPI,TOT,IDX2015,Q,1936-Q2,5.767711
156540,CAN,CPI,TOT,IDX2015,Q,1936-Q3,5.846721
156541,CAN,CPI,TOT,IDX2015,Q,1936-Q4,5.925731
156542,CAN,CPI,TOT,IDX2015,Q,1937-Q1,6.004741
156543,CAN,CPI,TOT,IDX2015,Q,1937-Q2,6.004741
156544,CAN,CPI,TOT,IDX2015,Q,1937-Q3,6.057414
156545,CAN,CPI,TOT,IDX2015,Q,1937-Q4,6.16276
156546,CAN,CPI,TOT,IDX2015,Q,1938-Q1,6.110087
156547,CAN,CPI,TOT,IDX2015,Q,1938-Q2,6.110087
156548,CAN,CPI,TOT,IDX2015,Q,1938-Q3,6.136424
156549,CAN,CPI,TOT,IDX2015,Q,1938-Q4,6.004741
156550,CAN,CPI,TOT,IDX2015,Q,1939-Q1,6.004741
156551,CAN,CPI,TOT,IDX2015,Q,1939-Q2,6.004741
156552,CAN,CPI,TOT,IDX2015,Q,1939-Q3,6.004741
156553,CAN,CPI,TOT,IDX2015,Q,1939-Q4,6.16276
156554,CAN,CPI,TOT,IDX2015,Q,1940-Q1,6.189096
156555,CAN,CPI,TOT,IDX2015,Q,1940-Q2,6.24177
156556,CAN,CPI,TOT,IDX2015,Q,1940-Q3,6.347116
156557,CAN,CPI,TOT,IDX2015,Q,1940-Q4,6.426126
156558,CAN,CPI,TOT,IDX2015,Q,1941-Q1,6.478799
156559,CAN,CPI,TOT,IDX2015,Q,1941-Q2,6.531472
156560,CAN,CPI,TOT,IDX2015,Q,1941-Q3,6.794838
156561,CAN,CPI,TOT,IDX2015,Q,1941-Q4,6.900184
156562,CAN,CPI,TOT,IDX2015,Q,1942-Q1,6.900184
156563,CAN,CPI,TOT,IDX2015,Q,1942-Q2,6.952857
156564,CAN,CPI,TOT,IDX2015,Q,1942-Q3,7.005531
156565,CAN,CPI,TOT,IDX2015,Q,1942-Q4,7.08454
156566,CAN,CPI,TOT,IDX2015,Q,1943-Q1,6.952857
156567,CAN,CPI,TOT,IDX2015,Q,1943-Q2,7.110877
156568,CAN,CPI,TOT,IDX2015,Q,1943-Q3,7.216223
156569,CAN,CPI,TOT,IDX2015,Q,1943-Q4,7.268897
156570,CAN,CPI,TOT,IDX2015,Q,1944-Q1,7.189887
156571,CAN,CPI,TOT,IDX2015,Q,1944-Q2,7.189887
156572,CAN,CPI,TOT,IDX2015,Q,1944-Q3,7.189887
156573,CAN,CPI,TOT,IDX2015,Q,1944-Q4,7.16355
156574,CAN,CPI,TOT,IDX2015,Q,1945-Q1,7.16355
156575,CAN,CPI,TOT,IDX2015,Q,1945-Q2,7.216223
156576,CAN,CPI,TOT,IDX2015,Q,1945-Q3,7.268897
156577,CAN,CPI,TOT,IDX2015,Q,1945-Q4,7.268897
156578,CAN,CPI,TOT,IDX2015,Q,1946-Q1,7.268897
156579,CAN,CPI,TOT,IDX2015,Q,1946-Q2,7.321569
156580,CAN,CPI,TOT,IDX2015,Q,1946-Q3,7.558599
156581,CAN,CPI,TOT,IDX2015,Q,1946-Q4,7.663945
156582,CAN,CPI,TOT,IDX2015,Q,1947-Q1,7.690282
156583,CAN,CPI,TOT,IDX2015,Q,1947-Q2,7.953648
156584,CAN,CPI,TOT,IDX2015,Q,1947-Q3,8.217013
156585,CAN,CPI,TOT,IDX2015,Q,1947-Q4,8.638399
156586,CAN,CPI,TOT,IDX2015,Q,1948-Q1,8.954437
156587,CAN,CPI,TOT,IDX2015,Q,1948-Q2,9.191467
156588,CAN,CPI,TOT,IDX2015,Q,1948-Q3,9.428496
156589,CAN,CPI,TOT,IDX2015,Q,1948-Q4,9.560179
156590,CAN,CPI,TOT,IDX2015,Q,1949-Q1,9.560179
156591,CAN,CPI,TOT,IDX2015,Q,1949-Q2,9.560179
156592,CAN,CPI,TOT,IDX2015,Q,1949-Q3,9.612852
156593,CAN,CPI,TOT,IDX2015,Q,1949-Q4,9.691862
156594,CAN,CPI,TOT,IDX2015,Q,1950-Q1,9.639189
156595,CAN,CPI,TOT,IDX2015,Q,1950-Q2,9.718199
156596,CAN,CPI,TOT,IDX2015,Q,1950-Q3,9.902555
156597,CAN,CPI,TOT,IDX2015,Q,1950-Q4,10.19226
156598,CAN,CPI,TOT,IDX2015,Q,1951-Q1,10.45562
156599,CAN,CPI,TOT,IDX2015,Q,1951-Q2,10.82434
156600,CAN,CPI,TOT,IDX2015,Q,1951-Q3,11.06136
156601,CAN,CPI,TOT,IDX2015,Q,1951-Q4,11.27206
156602,CAN,CPI,TOT,IDX2015,Q,1952-Q1,11.29839
156603,CAN,CPI,TOT,IDX2015,Q,1952-Q2,11.16671
156604,CAN,CPI,TOT,IDX2015,Q,1952-Q3,11.14037
156605,CAN,CPI,TOT,IDX2015,Q,1952-Q4,11.14037
156606,CAN,CPI,TOT,IDX2015,Q,1953-Q1,11.06136
156607,CAN,CPI,TOT,IDX2015,Q,1953-Q2,10.98235
156608,CAN,CPI,TOT,IDX2015,Q,1953-Q3,11.0877
156609,CAN,CPI,TOT,IDX2015,Q,1953-Q4,11.16671
156610,CAN,CPI,TOT,IDX2015,Q,1954-Q1,11.11404
156611,CAN,CPI,TOT,IDX2015,Q,1954-Q2,11.0877
156612,CAN,CPI,TOT,IDX2015,Q,1954-Q3,11.19305
156613,CAN,CPI,TOT,IDX2015,Q,1954-Q4,11.19305
156614,CAN,CPI,TOT,IDX2015,Q,1955-Q1,11.14037
156615,CAN,CPI,TOT,IDX2015,Q,1955-Q2,11.14037
156616,CAN,CPI,TOT,IDX2015,Q,1955-Q3,11.16671
156617,CAN,CPI,TOT,IDX2015,Q,1955-Q4,11.21938
156618,CAN,CPI,TOT,IDX2015,Q,1956-Q1,11.16671
156619,CAN,CPI,TOT,IDX2015,Q,1956-Q2,11.19305
156620,CAN,CPI,TOT,IDX2015,Q,1956-Q3,11.40374
156621,CAN,CPI,TOT,IDX2015,Q,1956-Q4,11.50909
156622,CAN,CPI,TOT,IDX2015,Q,1957-Q1,11.53542
156623,CAN,CPI,TOT,IDX2015,Q,1957-Q2,11.64077
156624,CAN,CPI,TOT,IDX2015,Q,1957-Q3,11.77245
156625,CAN,CPI,TOT,IDX2015,Q,1957-Q4,11.82512
156626,CAN,CPI,TOT,IDX2015,Q,1958-Q1,11.8778
156627,CAN,CPI,TOT,IDX2015,Q,1958-Q2,11.93047
156628,CAN,CPI,TOT,IDX2015,Q,1958-Q3,11.98314
156629,CAN,CPI,TOT,IDX2015,Q,1958-Q4,12.08849
156630,CAN,CPI,TOT,IDX2015,Q,1959-Q1,12.06215
156631,CAN,CPI,TOT,IDX2015,Q,1959-Q2,12.00948
156632,CAN,CPI,TOT,IDX2015,Q,1959-Q3,12.14116
156633,CAN,CPI,TOT,IDX2015,Q,1959-Q4,12.24651
156634,CAN,CPI,TOT,IDX2015,Q,1960-Q1,12.22017
156635,CAN,CPI,TOT,IDX2015,Q,1960-Q2,12.24651
156636,CAN,CPI,TOT,IDX2015,Q,1960-Q3,12.24651
156637,CAN,CPI,TOT,IDX2015,Q,1960-Q4,12.40453
156638,CAN,CPI,TOT,IDX2015,Q,1961-Q1,12.40453
156639,CAN,CPI,TOT,IDX2015,Q,1961-Q2,12.40453
156640,CAN,CPI,TOT,IDX2015,Q,1961-Q3,12.40453
156641,CAN,CPI,TOT,IDX2015,Q,1961-Q4,12.40453
156642,CAN,CPI,TOT,IDX2015,Q,1962-Q1,12.40453
156643,CAN,CPI,TOT,IDX2015,Q,1962-Q2,12.50988
156644,CAN,CPI,TOT,IDX2015,Q,1962-Q3,12.58889
156645,CAN,CPI,TOT,IDX2015,Q,1962-Q4,12.64156
156646,CAN,CPI,TOT,IDX2015,Q,1963-Q1,12.64156
156647,CAN,CPI,TOT,IDX2015,Q,1963-Q2,12.64156
156648,CAN,CPI,TOT,IDX2015,Q,1963-Q3,12.82592
156649,CAN,CPI,TOT,IDX2015,Q,1963-Q4,12.85225
156650,CAN,CPI,TOT,IDX2015,Q,1964-Q1,12.87859
156651,CAN,CPI,TOT,IDX2015,Q,1964-Q2,12.9576
156652,CAN,CPI,TOT,IDX2015,Q,1964-Q3,13.03661
156653,CAN,CPI,TOT,IDX2015,Q,1964-Q4,13.06294
156654,CAN,CPI,TOT,IDX2015,Q,1965-Q1,13.11562
156655,CAN,CPI,TOT,IDX2015,Q,1965-Q2,13.2473
156656,CAN,CPI,TOT,IDX2015,Q,1965-Q3,13.35265
156657,CAN,CPI,TOT,IDX2015,Q,1965-Q4,13.43166
156658,CAN,CPI,TOT,IDX2015,Q,1966-Q1,13.58968
156659,CAN,CPI,TOT,IDX2015,Q,1966-Q2,13.77403
156660,CAN,CPI,TOT,IDX2015,Q,1966-Q3,13.87938
156661,CAN,CPI,TOT,IDX2015,Q,1966-Q4,13.93205
156662,CAN,CPI,TOT,IDX2015,Q,1967-Q1,14.01106
156663,CAN,CPI,TOT,IDX2015,Q,1967-Q2,14.22175
156664,CAN,CPI,TOT,IDX2015,Q,1967-Q3,14.43245
156665,CAN,CPI,TOT,IDX2015,Q,1967-Q4,14.48512
156666,CAN,CPI,TOT,IDX2015,Q,1968-Q1,14.64314
156667,CAN,CPI,TOT,IDX2015,Q,1968-Q2,14.72215
156668,CAN,CPI,TOT,IDX2015,Q,1968-Q3,14.98551
156669,CAN,CPI,TOT,IDX2015,Q,1968-Q4,15.1172
156670,CAN,CPI,TOT,IDX2015,Q,1969-Q1,15.19621
156671,CAN,CPI,TOT,IDX2015,Q,1969-Q2,15.51225
156672,CAN,CPI,TOT,IDX2015,Q,1969-Q3,15.6966
156673,CAN,CPI,TOT,IDX2015,Q,1969-Q4,15.77561
156674,CAN,CPI,TOT,IDX2015,Q,1970-Q1,15.95997
156675,CAN,CPI,TOT,IDX2015,Q,1970-Q2,16.03898
156676,CAN,CPI,TOT,IDX2015,Q,1970-Q3,16.17066
156677,CAN,CPI,TOT,IDX2015,Q,1970-Q4,16.09165
156678,CAN,CPI,TOT,IDX2015,Q,1971-Q1,16.17066
156679,CAN,CPI,TOT,IDX2015,Q,1971-Q2,16.38135
156680,CAN,CPI,TOT,IDX2015,Q,1971-Q3,16.67106
156681,CAN,CPI,TOT,IDX2015,Q,1971-Q4,16.7764
156682,CAN,CPI,TOT,IDX2015,Q,1972-Q1,16.98709
156683,CAN,CPI,TOT,IDX2015,Q,1972-Q2,17.14511
156684,CAN,CPI,TOT,IDX2015,Q,1972-Q3,17.51383
156685,CAN,CPI,TOT,IDX2015,Q,1972-Q4,17.64551
156686,CAN,CPI,TOT,IDX2015,Q,1973-Q1,17.96155
156687,CAN,CPI,TOT,IDX2015,Q,1973-Q2,18.3566
156688,CAN,CPI,TOT,IDX2015,Q,1973-Q3,18.90967
156689,CAN,CPI,TOT,IDX2015,Q,1973-Q4,19.25204
156690,CAN,CPI,TOT,IDX2015,Q,1974-Q1,19.69976
156691,CAN,CPI,TOT,IDX2015,Q,1974-Q2,20.38451
156692,CAN,CPI,TOT,IDX2015,Q,1974-Q3,20.99026
156693,CAN,CPI,TOT,IDX2015,Q,1974-Q4,21.596
156694,CAN,CPI,TOT,IDX2015,Q,1975-Q1,21.99104
156695,CAN,CPI,TOT,IDX2015,Q,1975-Q2,22.51778
156696,CAN,CPI,TOT,IDX2015,Q,1975-Q3,23.2552
156697,CAN,CPI,TOT,IDX2015,Q,1975-Q4,23.72926
156698,CAN,CPI,TOT,IDX2015,Q,1976-Q1,24.07164
156699,CAN,CPI,TOT,IDX2015,Q,1976-Q2,24.41401
156700,CAN,CPI,TOT,IDX2015,Q,1976-Q3,24.78272
156701,CAN,CPI,TOT,IDX2015,Q,1976-Q4,25.1251
156702,CAN,CPI,TOT,IDX2015,Q,1977-Q1,25.65183
156703,CAN,CPI,TOT,IDX2015,Q,1977-Q2,26.31025
156704,CAN,CPI,TOT,IDX2015,Q,1977-Q3,26.86331
156705,CAN,CPI,TOT,IDX2015,Q,1977-Q4,27.41638
156706,CAN,CPI,TOT,IDX2015,Q,1978-Q1,27.96945
156707,CAN,CPI,TOT,IDX2015,Q,1978-Q2,28.62786
156708,CAN,CPI,TOT,IDX2015,Q,1978-Q3,29.33895
156709,CAN,CPI,TOT,IDX2015,Q,1978-Q4,29.83935
156710,CAN,CPI,TOT,IDX2015,Q,1979-Q1,30.47142
156711,CAN,CPI,TOT,IDX2015,Q,1979-Q2,31.3142
156712,CAN,CPI,TOT,IDX2015,Q,1979-Q3,31.91994
156713,CAN,CPI,TOT,IDX2015,Q,1979-Q4,32.65736
156714,CAN,CPI,TOT,IDX2015,Q,1980-Q1,33.36845
156715,CAN,CPI,TOT,IDX2015,Q,1980-Q2,34.29023
156716,CAN,CPI,TOT,IDX2015,Q,1980-Q3,35.26468
156717,CAN,CPI,TOT,IDX2015,Q,1980-Q4,36.23914
156718,CAN,CPI,TOT,IDX2015,Q,1981-Q1,37.47696
156719,CAN,CPI,TOT,IDX2015,Q,1981-Q2,38.58309
156720,CAN,CPI,TOT,IDX2015,Q,1981-Q3,39.7419
156721,CAN,CPI,TOT,IDX2015,Q,1981-Q4,40.71635
156722,CAN,CPI,TOT,IDX2015,Q,1982-Q1,41.74348
156723,CAN,CPI,TOT,IDX2015,Q,1982-Q2,43.03397
156724,CAN,CPI,TOT,IDX2015,Q,1982-Q3,43.95575
156725,CAN,CPI,TOT,IDX2015,Q,1982-Q4,44.64051
156726,CAN,CPI,TOT,IDX2015,Q,1983-Q1,44.95654
156727,CAN,CPI,TOT,IDX2015,Q,1983-Q2,45.56229
156728,CAN,CPI,TOT,IDX2015,Q,1983-Q3,46.29971
156729,CAN,CPI,TOT,IDX2015,Q,1983-Q4,46.7211
156730,CAN,CPI,TOT,IDX2015,Q,1984-Q1,47.27416
156731,CAN,CPI,TOT,IDX2015,Q,1984-Q2,47.66921
156732,CAN,CPI,TOT,IDX2015,Q,1984-Q3,48.06426
156733,CAN,CPI,TOT,IDX2015,Q,1984-Q4,48.43297
156734,CAN,CPI,TOT,IDX2015,Q,1985-Q1,48.98604
156735,CAN,CPI,TOT,IDX2015,Q,1985-Q2,49.56544
156736,CAN,CPI,TOT,IDX2015,Q,1985-Q3,50.03951
156737,CAN,CPI,TOT,IDX2015,Q,1985-Q4,50.43456
156738,CAN,CPI,TOT,IDX2015,Q,1986-Q1,51.09297
156739,CAN,CPI,TOT,IDX2015,Q,1986-Q2,51.51435
156740,CAN,CPI,TOT,IDX2015,Q,1986-Q3,52.12009
156741,CAN,CPI,TOT,IDX2015,Q,1986-Q4,52.64683
156742,CAN,CPI,TOT,IDX2015,Q,1987-Q1,53.14722
156743,CAN,CPI,TOT,IDX2015,Q,1987-Q2,53.91098
156744,CAN,CPI,TOT,IDX2015,Q,1987-Q3,54.49039
156745,CAN,CPI,TOT,IDX2015,Q,1987-Q4,54.8591
156746,CAN,CPI,TOT,IDX2015,Q,1988-Q1,55.33316
156747,CAN,CPI,TOT,IDX2015,Q,1988-Q2,56.04425
156748,CAN,CPI,TOT,IDX2015,Q,1988-Q3,56.64999
156749,CAN,CPI,TOT,IDX2015,Q,1988-Q4,57.09771
156750,CAN,CPI,TOT,IDX2015,Q,1989-Q1,57.8088
156751,CAN,CPI,TOT,IDX2015,Q,1989-Q2,58.80959
156752,CAN,CPI,TOT,IDX2015,Q,1989-Q3,59.65236
156753,CAN,CPI,TOT,IDX2015,Q,1989-Q4,60.07374
156754,CAN,CPI,TOT,IDX2015,Q,1990-Q1,60.94285
156755,CAN,CPI,TOT,IDX2015,Q,1990-Q2,61.52225
156756,CAN,CPI,TOT,IDX2015,Q,1990-Q3,62.12799
156757,CAN,CPI,TOT,IDX2015,Q,1990-Q4,63.04978
156758,CAN,CPI,TOT,IDX2015,Q,1991-Q1,64.867
156759,CAN,CPI,TOT,IDX2015,Q,1991-Q2,65.34106
156760,CAN,CPI,TOT,IDX2015,Q,1991-Q3,65.73611
156761,CAN,CPI,TOT,IDX2015,Q,1991-Q4,65.63076
156762,CAN,CPI,TOT,IDX2015,Q,1992-Q1,65.89413
156763,CAN,CPI,TOT,IDX2015,Q,1992-Q2,66.2365
156764,CAN,CPI,TOT,IDX2015,Q,1992-Q3,66.52621
156765,CAN,CPI,TOT,IDX2015,Q,1992-Q4,66.81591
156766,CAN,CPI,TOT,IDX2015,Q,1993-Q1,67.28996
156767,CAN,CPI,TOT,IDX2015,Q,1993-Q2,67.42165
156768,CAN,CPI,TOT,IDX2015,Q,1993-Q3,67.68501
156769,CAN,CPI,TOT,IDX2015,Q,1993-Q4,68.02739
156770,CAN,CPI,TOT,IDX2015,Q,1994-Q1,67.65868
156771,CAN,CPI,TOT,IDX2015,Q,1994-Q2,67.42165
156772,CAN,CPI,TOT,IDX2015,Q,1994-Q3,67.79036
156773,CAN,CPI,TOT,IDX2015,Q,1994-Q4,68.00105
156774,CAN,CPI,TOT,IDX2015,Q,1995-Q1,68.68581
156775,CAN,CPI,TOT,IDX2015,Q,1995-Q2,69.23888
156776,CAN,CPI,TOT,IDX2015,Q,1995-Q3,69.37055
156777,CAN,CPI,TOT,IDX2015,Q,1995-Q4,69.39689
156778,CAN,CPI,TOT,IDX2015,Q,1996-Q1,69.68659
156779,CAN,CPI,TOT,IDX2015,Q,1996-Q2,70.23966
156780,CAN,CPI,TOT,IDX2015,Q,1996-Q3,70.34501
156781,CAN,CPI,TOT,IDX2015,Q,1996-Q4,70.7664
156782,CAN,CPI,TOT,IDX2015,Q,1997-Q1,71.16145
156783,CAN,CPI,TOT,IDX2015,Q,1997-Q2,71.37214
156784,CAN,CPI,TOT,IDX2015,Q,1997-Q3,71.5565
156785,CAN,CPI,TOT,IDX2015,Q,1997-Q4,71.50382
156786,CAN,CPI,TOT,IDX2015,Q,1998-Q1,71.89886
156787,CAN,CPI,TOT,IDX2015,Q,1998-Q2,72.08322
156788,CAN,CPI,TOT,IDX2015,Q,1998-Q3,72.16223
156789,CAN,CPI,TOT,IDX2015,Q,1998-Q4,72.29391
156790,CAN,CPI,TOT,IDX2015,Q,1999-Q1,72.45193
156791,CAN,CPI,TOT,IDX2015,Q,1999-Q2,73.24203
156792,CAN,CPI,TOT,IDX2015,Q,1999-Q3,73.74243
156793,CAN,CPI,TOT,IDX2015,Q,1999-Q4,74.00579
156794,CAN,CPI,TOT,IDX2015,Q,2000-Q1,74.3745
156795,CAN,CPI,TOT,IDX2015,Q,2000-Q2,75.03292
156796,CAN,CPI,TOT,IDX2015,Q,2000-Q3,75.74401
156797,CAN,CPI,TOT,IDX2015,Q,2000-Q4,76.27074
156798,CAN,CPI,TOT,IDX2015,Q,2001-Q1,76.42876
156799,CAN,CPI,TOT,IDX2015,Q,2001-Q2,77.71925
156800,CAN,CPI,TOT,IDX2015,Q,2001-Q3,77.79826
156801,CAN,CPI,TOT,IDX2015,Q,2001-Q4,77.08717
156802,CAN,CPI,TOT,IDX2015,Q,2002-Q1,77.61391
156803,CAN,CPI,TOT,IDX2015,Q,2002-Q2,78.77271
156804,CAN,CPI,TOT,IDX2015,Q,2002-Q3,79.61549
156805,CAN,CPI,TOT,IDX2015,Q,2002-Q4,80.01054
156806,CAN,CPI,TOT,IDX2015,Q,2003-Q1,81.09033
156807,CAN,CPI,TOT,IDX2015,Q,2003-Q2,80.95865
156808,CAN,CPI,TOT,IDX2015,Q,2003-Q3,81.27469
156809,CAN,CPI,TOT,IDX2015,Q,2003-Q4,81.40637
156810,CAN,CPI,TOT,IDX2015,Q,2004-Q1,81.82776
156811,CAN,CPI,TOT,IDX2015,Q,2004-Q2,82.74954
156812,CAN,CPI,TOT,IDX2015,Q,2004-Q3,82.90756
156813,CAN,CPI,TOT,IDX2015,Q,2004-Q4,83.27627
156814,CAN,CPI,TOT,IDX2015,Q,2005-Q1,83.56597
156815,CAN,CPI,TOT,IDX2015,Q,2005-Q2,84.32973
156816,CAN,CPI,TOT,IDX2015,Q,2005-Q3,85.06716
156817,CAN,CPI,TOT,IDX2015,Q,2005-Q4,85.11983
156818,CAN,CPI,TOT,IDX2015,Q,2006-Q1,85.54121
156819,CAN,CPI,TOT,IDX2015,Q,2006-Q2,86.48933
156820,CAN,CPI,TOT,IDX2015,Q,2006-Q3,86.54201
156821,CAN,CPI,TOT,IDX2015,Q,2006-Q4,86.27864
156822,CAN,CPI,TOT,IDX2015,Q,2007-Q1,87.09508
156823,CAN,CPI,TOT,IDX2015,Q,2007-Q2,88.38557
156824,CAN,CPI,TOT,IDX2015,Q,2007-Q3,88.38557
156825,CAN,CPI,TOT,IDX2015,Q,2007-Q4,88.35923
156826,CAN,CPI,TOT,IDX2015,Q,2008-Q1,88.64893
156827,CAN,CPI,TOT,IDX2015,Q,2008-Q2,90.46616
156828,CAN,CPI,TOT,IDX2015,Q,2008-Q3,91.41428
156829,CAN,CPI,TOT,IDX2015,Q,2008-Q4,90.04477
156830,CAN,CPI,TOT,IDX2015,Q,2009-Q1,89.75507
156831,CAN,CPI,TOT,IDX2015,Q,2009-Q2,90.51883
156832,CAN,CPI,TOT,IDX2015,Q,2009-Q3,90.62418
156833,CAN,CPI,TOT,IDX2015,Q,2009-Q4,90.75586
156834,CAN,CPI,TOT,IDX2015,Q,2010-Q1,91.20358
156835,CAN,CPI,TOT,IDX2015,Q,2010-Q2,91.78299
156836,CAN,CPI,TOT,IDX2015,Q,2010-Q3,92.28338
156837,CAN,CPI,TOT,IDX2015,Q,2010-Q4,92.81011
156838,CAN,CPI,TOT,IDX2015,Q,2011-Q1,93.57388
156839,CAN,CPI,TOT,IDX2015,Q,2011-Q2,94.86436
156840,CAN,CPI,TOT,IDX2015,Q,2011-Q3,95.04872
156841,CAN,CPI,TOT,IDX2015,Q,2011-Q4,95.31209
156842,CAN,CPI,TOT,IDX2015,Q,2012-Q1,95.75981
156843,CAN,CPI,TOT,IDX2015,Q,2012-Q2,96.36555
156844,CAN,CPI,TOT,IDX2015,Q,2012-Q3,96.20753
156845,CAN,CPI,TOT,IDX2015,Q,2012-Q4,96.20753
156846,CAN,CPI,TOT,IDX2015,Q,2013-Q1,96.62891
156847,CAN,CPI,TOT,IDX2015,Q,2013-Q2,97.10297
156848,CAN,CPI,TOT,IDX2015,Q,2013-Q3,97.31367
156849,CAN,CPI,TOT,IDX2015,Q,2013-Q4,97.10297
156850,CAN,CPI,TOT,IDX2015,Q,2014-Q1,97.97208
156851,CAN,CPI,TOT,IDX2015,Q,2014-Q2,99.26257
156852,CAN,CPI,TOT,IDX2015,Q,2014-Q3,99.34158
156853,CAN,CPI,TOT,IDX2015,Q,2014-Q4,98.97287
156854,CAN,CPI,TOT,IDX2015,Q,2015-Q1,99.02554
156855,CAN,CPI,TOT,IDX2015,Q,2015-Q2,100.158
156856,CAN,CPI,TOT,IDX2015,Q,2015-Q3,100.5267
156857,CAN,CPI,TOT,IDX2015,Q,2015-Q4,100.2897
156858,CAN,CPI,TOT,IDX2015,Q,2016-Q1,100.5531
156859,CAN,CPI,TOT,IDX2015,Q,2016-Q2,101.7119
156860,CAN,CPI,TOT,IDX2015,Q,2016-Q3,101.7645
156861,CAN,CPI,TOT,IDX2015,Q,2016-Q4,101.6855
156862,CAN,CPI,TOT,IDX2015,Q,2017-Q1,102.4756
156863,CAN,CPI,TOT,IDX2015,Q,2017-Q2,103.055
156864,CAN,CPI,TOT,IDX2015,Q,2017-Q3,103.1604
156865,CAN,CPI,TOT,IDX2015,Q,2017-Q4,103.5028
156866,CAN,CPI,TOT,IDX2015,Q,2018-Q1,104.5826
